index,address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
2,barrio Numancia,1,es,{'typology': 'flat'},26442,Puente de Vallecas,False,VI-000-030-686-800,,False,False,,True,False,40.4031022,-3.6633337,Madrid,Numancia,False,6,rent,,735.0,13.0,85061035,flat,Madrid,2,False,57.0,good,"{'subtitle': 'Numancia, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/09/35/653387828.jpg,https://www.idealista.com/inmueble/85061035/
3,Golf - El Carralero,2,es,{'typology': 'flat'},43796,Golf - El Carralero,True,OT20021,3,False,False,True,False,False,40.4562657,-3.8662265,Majadahonda,,False,14,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1158.0,14.0,85881985,flat,Madrid,2,False,85.0,good,"{'subtitle': 'Golf - El Carralero, Majadahonda', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/6d/e1/677829337.jpg,https://www.idealista.com/inmueble/85881985/
4,barrio Lista,2,es,{'typology': 'flat'},29645,Salamanca,False,MS-00026,3,False,False,True,True,True,40.4328503,-3.6786626,Madrid,Lista,False,42,rent,,1800.0,14.0,81986135,flat,Madrid,3,False,125.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/2b/34/589071699.jpg,https://www.idealista.com/inmueble/81986135/
5,barrio Lavapiés-Embajadores,1,es,{'typology': 'flat'},29154,Centro,False,VI-000-030-686-894,,False,False,,True,False,40.4061324,-3.7015074,Madrid,Lavapiés-Embajadores,False,9,rent,,685.0,34.0,85671355,flat,Madrid,1,False,20.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/c1/9c/672359202.jpg,https://www.idealista.com/inmueble/85671355/
6,"Santa Isabel, 21 -23",2,es,{'typology': 'flat'},29184,Centro,True,Santa Isabel_21_23_2D,2,False,False,True,False,True,40.410386,-3.6975724,Madrid,Lavapiés-Embajadores,False,20,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2100.0,18.0,85133570,flat,Madrid,2,True,117.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Santa Isabel, 21 -23'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/dd/34/655253229.jpg,https://www.idealista.com/inmueble/85133570/
7,"Calle Santa Isabel, Madrid, 21",2,es,{'typology': 'flat'},29184,Centro,True,Santa Isabel_21_23_1D,2,False,False,True,False,True,40.410386,-3.6975724,Madrid,Lavapiés-Embajadores,False,23,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1800.0,15.0,84981296,flat,Madrid,1,True,118.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle Santa Isabel, Madrid, 21'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/3a/0d/651272769.jpg,https://www.idealista.com/inmueble/84981296/
8,Centro,1,es,{'typology': 'flat'},37408,Centro,False,VI-000-030-667-284,,False,False,,True,False,40.32659,-3.8574,Móstoles,,False,15,rent,,750.0,10.0,37434662,flat,Madrid,3,False,72.0,good,"{'subtitle': 'Centro, Móstoles', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/32/58/217366018.jpg,https://www.idealista.com/inmueble/37434662/
9,Norte - Universidad,1,es,{'typology': 'flat'},37601,Norte - Universidad,False,VI-000-030-663-205,,False,False,True,True,False,40.3319106,-3.857991,Móstoles,,False,16,rent,,860.0,8.0,36356627,flat,Madrid,3,False,105.0,good,"{'subtitle': 'Norte - Universidad, Móstoles', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/83/dd/663623390.jpg,https://www.idealista.com/inmueble/36356627/
10,barrio Yucatán- Las Cornisas,2,es,{'typology': 'flat'},45502,Yucatán- Las Cornisas,True,ALQ-BOA-19134,bj,False,False,True,False,True,40.4812372,-3.868645,Las Rozas de Madrid,Yucatán- Las Cornisas,False,25,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1650.0,10.0,87785550,flat,Madrid,3,False,160.0,good,"{'subtitle': 'Yucatán- Las Cornisas, Las Rozas de Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/fd/62/730956541.jpg,https://www.idealista.com/inmueble/87785550/
11,Calle de Jorge Juan,3,es,{'typology': 'flat'},29105,Salamanca,False,fc8d72bb504aa2006373,2,False,False,False,False,False,40.4252891,-3.6793541,Madrid,Goya,False,0,rent,,3400.0,23.0,87191874,flat,Madrid,4,False,148.0,,"{'subtitle': 'Goya, Madrid', 'title': 'Piso en Calle de Jorge Juan'}",,https://www.idealista.com/inmueble/87191874/
12,Puerta de Murcia - Colegios,1,es,{'typology': 'flat'},32907,Puerta de Murcia - Colegios,False,464,2,False,False,True,False,False,39.9548041,-3.4987896,Ocaña,,False,8,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",450.0,6.0,85338226,flat,Toledo,2,False,75.0,good,"{'subtitle': 'Puerta de Murcia - Colegios, Ocaña', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/bc/bf/684355767.jpg,https://www.idealista.com/inmueble/85338226/
13,Calle dolores castillejo duquesa de almenara,2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",41780,La Cárcaba - El Encinar - Montemolinos,False,NAV1805,3,False,False,True,False,False,40.2661501,-3.9208798,Arroyomolinos,,False,18,rent,,1035.0,9.0,36143161,penthouse,Madrid,4,False,120.0,,"{'subtitle': 'La Cárcaba - El Encinar - Montemolinos, Arroyomolinos', 'title': 'Ático en Calle dolores castillejo duquesa de almenara'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/40/6f/673566749.jpg,https://www.idealista.com/inmueble/36143161/
14,Calle de Dulce Chacón s/n,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",33431,Hortaleza,True,,17,True,False,True,False,False,40.4855595,-3.6675833,Madrid,Virgen del Cortijo - Manoteras,False,8,rent,,705.0,16.0,39123864,studio,Madrid,0,True,45.0,good,"{'subtitle': 'Virgen del Cortijo - Manoteras, Madrid', 'title': 'Estudio en Calle de Dulce Chacón s/n'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/db/7b/657488688.jpg,https://www.idealista.com/inmueble/39123864/
15,barrio Nueva España,2,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",32513,Chamartín,True,146914,9,False,False,True,True,False,40.4606225,-3.6897475,Madrid,Nueva España,False,35,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2500.0,36.0,38227560,penthouse,Madrid,1,False,70.0,good,"{'subtitle': 'Nueva España, Madrid', 'title': 'Ático'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/b8/2e/232809592.jpg,https://www.idealista.com/inmueble/38227560/
16,barrio Portazgo,1,es,{'typology': 'flat'},24667,Puente de Vallecas,False,VI-000-030-686-832,,False,False,,True,False,40.391801,-3.6484588,Madrid,Portazgo,False,10,rent,,695.0,14.0,85687248,flat,Madrid,2,False,50.0,good,"{'subtitle': 'Portazgo, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/ce/ae/672771160.jpg,https://www.idealista.com/inmueble/85687248/
17,Calle Francos Rodriguez,1,es,{'typology': 'flat'},32927,Tetuán,True,02850,1,False,False,True,True,False,40.4548593,-3.7046184,Madrid,Bellas Vistas,False,16,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 85.0}",1250.0,23.0,87798598,flat,Madrid,1,False,55.0,good,"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle Francos Rodriguez'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/2f/a4/732486429.jpg,https://www.idealista.com/inmueble/87798598/
18,Calle la Romerosa,4,es,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",49342,Las Lomas-Salinera-La Muñeca,False,,,False,False,,False,False,40.6383743,-3.1569888,Guadalajara,,False,34,rent,,1000.0,4.0,87706234,chalet,Guadalajara,4,False,248.0,good,"{'subtitle': 'Las Lomas-Salinera-La Muñeca, Guadalajara', 'title': 'Chalet adosado en Calle la Romerosa'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/b7/91/729003339.jpg,https://www.idealista.com/inmueble/87706234/
19,minerva,1,es,{'typology': 'flat'},22266,Vicálvaro,True,158,5,False,False,True,True,False,40.393912,-3.60619,Madrid,Valdebernardo - Valderribas,False,11,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",830.0,9.0,87801567,flat,Madrid,2,False,92.0,good,"{'subtitle': 'Valdebernardo - Valderribas, Madrid', 'title': 'Piso en minerva'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/58/f1/733431152.jpg,https://www.idealista.com/inmueble/87801567/
20,Avenida de Alberto de Alcocer,1,es,{'typology': 'flat'},31661,Chamartín,True,,9,False,False,True,False,False,40.4577479,-3.6789513,Madrid,Nueva España,False,18,rent,,1500.0,20.0,86602575,flat,Madrid,2,False,75.0,good,"{'subtitle': 'Nueva España, Madrid', 'title': 'Piso en Avenida de Alberto de Alcocer'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/cd/aa/697843492.jpg,https://www.idealista.com/inmueble/86602575/
21,Calle de Dulce Chacón,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",33220,Hortaleza,True,OT20005,5,False,False,True,False,False,40.4836904,-3.6666903,Madrid,Virgen del Cortijo - Manoteras,False,16,rent,,705.0,16.0,86545174,studio,Madrid,0,False,45.0,good,"{'subtitle': 'Virgen del Cortijo - Manoteras, Madrid', 'title': 'Estudio en Calle de Dulce Chacón'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/18/92/696320238.jpg,https://www.idealista.com/inmueble/86545174/
22,Calle del Mezquite,1,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",27471,Arganzuela,True,OT20022,5,False,False,True,False,False,40.3980447,-3.6845853,Madrid,Delicias,False,14,rent,,1075.0,17.0,87607487,penthouse,Madrid,1,False,64.0,good,"{'subtitle': 'Delicias, Madrid', 'title': 'Ático en Calle del Mezquite'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/5f/f5/726050539.jpg,https://www.idealista.com/inmueble/87607487/
23,Calle del Mezquite,2,es,{'typology': 'flat'},27244,Arganzuela,False,,5,False,False,True,False,False,40.3979447,-3.6812853,Madrid,Delicias,False,15,rent,,975.0,16.0,87607562,flat,Madrid,2,False,61.0,good,"{'subtitle': 'Delicias, Madrid', 'title': 'Piso en Calle del Mezquite'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/1f/7f/726054268.jpg,https://www.idealista.com/inmueble/87607562/
24,Camino de la Humera,5,es,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",34143,Somosaguas,False,Somosaguas,,False,False,,False,False,40.4028654,-3.7754341,Pozuelo de Alarcón,Somosaguas,False,20,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2000.0,8.0,87603991,chalet,Madrid,4,False,241.0,good,"{'subtitle': 'Somosaguas, Pozuelo de Alarcón', 'title': 'Chalet adosado en Camino de la Humera'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/13/e8/725972640.jpg,https://www.idealista.com/inmueble/87603991/
25,Calle de Almadén,1,es,{'typology': 'flat'},29017,Centro,True,Almadén,1,False,False,True,True,False,40.4121351,-3.6931529,Madrid,Huertas-Cortes,False,19,rent,,1000.0,14.0,86727678,flat,Madrid,1,False,70.0,good,"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en Calle de Almadén'}",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/6f/2a/18/701178690.jpg,https://www.idealista.com/inmueble/86727678/
26,Avenida de La Rioja,2,es,{'typology': 'flat'},52694,Villanueva de la Cañada,True,ALP-AVR26,2,False,False,True,False,False,40.4350704,-3.9993327,Villanueva de la Cañada,,False,17,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",750.0,12.0,81842285,flat,Madrid,2,False,65.0,good,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Piso en Avenida de La Rioja'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/6c/23/703087985.jpg,https://www.idealista.com/inmueble/81842285/
27,barrio Recoletos,1,es,{'typology': 'flat'},29182,Salamanca,False,Recoletos,5,False,False,True,False,False,40.4200315,-3.686873,Madrid,Recoletos,False,15,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 200.0}",1500.0,15.0,86202127,flat,Madrid,2,False,102.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/e1/e2/686777362.jpg,https://www.idealista.com/inmueble/86202127/
28,Calle Fernández de la Hoz,3,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",30643,Chamberí,True,atico duplex chamberi reformado con parking,8,False,False,True,False,False,40.4314951,-3.6965555,Madrid,Almagro,False,39,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4000.0,9.0,26013217,penthouse,Madrid,3,False,432.0,good,"{'subtitle': 'Almagro, Madrid', 'title': 'Ático en Calle Fernández de la Hoz'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/e9/bb/732250531.jpg,https://www.idealista.com/inmueble/26013217/
29,"Calle del Corregidor Juan Francisco de Luján, 33",1,es,{'typology': 'flat'},25450,Moratalaz,True,,2,False,False,True,False,False,40.4028438,-3.6478092,Madrid,Fontarrón,False,10,rent,,800.0,11.0,88018676,flat,Madrid,2,True,75.0,good,"{'subtitle': 'Fontarrón, Madrid', 'title': 'Piso en Calle del Corregidor Juan Francisco de Luján, 33'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/4e/10/736570829.jpg,https://www.idealista.com/inmueble/88018676/
30,barrio Almagro,2,es,{'typology': 'flat'},30316,Chamberí,True,AM1910092,3,False,False,True,True,True,40.4287179,-3.69465,Madrid,Almagro,False,20,rent,,1600.0,20.0,87469277,flat,Madrid,2,False,80.0,good,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/ca/f2/722332778.jpg,https://www.idealista.com/inmueble/87469277/
31,barrio Lista,1,es,{'typology': 'flat'},29687,Salamanca,False,VI-000-030-686-791,,False,False,,True,False,40.4344984,-3.6772333,Madrid,Lista,False,16,rent,,1265.0,24.0,38295580,flat,Madrid,2,False,53.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/32/eb/233992273.jpg,https://www.idealista.com/inmueble/38295580/
32,Plaza España,1,es,"{'typology': 'flat', 'subTypology': 'studio'}",31169,Moncloa,True,,1,False,False,True,False,False,40.4253828,-3.7117647,Madrid,Argüelles,False,11,rent,,920.0,16.0,86579733,studio,Madrid,0,False,59.0,good,"{'subtitle': 'Argüelles, Madrid', 'title': 'Estudio en Plaza España'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/45/cb/697224807.jpg,https://www.idealista.com/inmueble/86579733/
33,barrio Jerónimos,2,es,{'typology': 'flat'},28264,Retiro,True,Alquiler 15% más barato Zona,3,False,False,True,True,True,40.4053533,-3.6889434,Madrid,Jerónimos,False,36,rent,,1600.0,11.0,87453239,flat,Madrid,3,False,150.0,good,"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/af/37/722824695.jpg,https://www.idealista.com/inmueble/87453239/
34,Avenida de la Ciudad de Barcelona,2,es,{'typology': 'flat'},26743,Retiro,False,BAR6F,6,False,False,True,False,False,40.3985428,-3.6730668,Madrid,Adelfas,False,18,rent,,1850.0,17.0,86085081,flat,Madrid,3,False,111.0,,"{'subtitle': 'Adelfas, Madrid', 'title': 'Piso en Avenida de la Ciudad de Barcelona'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/1a/3d/683158179.jpg,https://www.idealista.com/inmueble/86085081/
35,Calle Velayos,2,es,{'typology': 'flat'},35139,Moncloa,True,47,2,False,False,True,False,False,40.4658083,-3.7271274,Madrid,Ciudad Universitaria,False,30,rent,,2100.0,11.0,87856627,flat,Madrid,5,False,190.0,,"{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Piso en Calle Velayos'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/da/56/732558829.jpg,https://www.idealista.com/inmueble/87856627/
36,barrio Chueca-Justicia,2,es,{'typology': 'flat'},29883,Centro,True,101161/EV,bj,False,True,True,True,False,40.4231204,-3.6943351,Madrid,Chueca-Justicia,False,13,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2900.0,15.0,87464083,flat,Madrid,1,False,192.0,,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/f2/9f/722487585.jpg,https://www.idealista.com/inmueble/87464083/
37,Villanueva de la Cañada,2,es,{'typology': 'flat'},53731,Villanueva de la Cañada,True,LR1300,en,False,False,True,False,False,40.4503738,-4.0037611,Villanueva de la Cañada,,False,24,rent,,1100.0,8.0,87408370,flat,Madrid,3,False,130.0,good,"{'subtitle': 'Villanueva de la Cañada, Villanueva de la Cañada', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/34/23/720221871.jpg,https://www.idealista.com/inmueble/87408370/
38,barrio Almagro,4,es,{'typology': 'flat'},30098,Chamberí,True,,1,False,False,True,False,False,40.4280629,-3.6919546,Madrid,Almagro,False,21,rent,,3300.0,15.0,85922538,flat,Madrid,4,False,227.0,good,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/52/c9/678806605.jpg,https://www.idealista.com/inmueble/85922538/
39,Calle Columela,1,es,{'typology': 'flat'},29047,Salamanca,True,,1,False,False,True,False,False,40.4191518,-3.6857723,Madrid,Recoletos,False,6,rent,,1100.0,16.0,39530872,flat,Madrid,1,False,70.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en Calle Columela'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/ae/a6/261628649.jpg,https://www.idealista.com/inmueble/39530872/
40,"Avenida del Cantábrico, 129",3,es,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}",41584,Las Castañeras - Bulevar,False,006,,False,False,,False,False,40.29029,-3.91591,Arroyomolinos,,False,14,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1100.0,7.0,87622886,chalet,Madrid,4,True,149.0,good,"{'subtitle': 'Las Castañeras - Bulevar, Arroyomolinos', 'title': 'Chalet adosado en Avenida del Cantábrico, 129'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/cf/53/726521509.jpg,https://www.idealista.com/inmueble/87622886/
41,Calle Espalter,5,es,{'typology': 'flat'},28828,Retiro,True,Espalter I,2,True,False,True,True,False,40.4112348,-3.6912429,Madrid,Jerónimos,False,36,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5995.0,23.0,40100073,flat,Madrid,4,False,260.0,good,"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en Calle Espalter'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/1e/18/273897804.jpg,https://www.idealista.com/inmueble/40100073/
42,Calle de Goya,3,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",28935,Salamanca,True,,5,True,False,True,True,False,40.423521,-3.6787824,Madrid,Goya,False,48,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5900.0,25.0,87452858,penthouse,Madrid,3,False,240.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Ático en Calle de Goya'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/e7/3d/721911610.jpg,https://www.idealista.com/inmueble/87452858/
43,Calle de Ferraz,3,es,{'typology': 'flat'},31056,Moncloa,True,W-02GXK4,1,False,False,True,True,True,40.4224318,-3.7132172,Madrid,Argüelles,False,28,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3000.0,14.0,87104066,flat,Madrid,4,False,213.0,good,"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en Calle de Ferraz'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/d7/13/711575136.jpg,https://www.idealista.com/inmueble/87104066/
44,Goya,3,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",29024,Salamanca,True,AM1910046,5,False,False,True,True,True,40.424121,-3.6794824,Madrid,Goya,False,40,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5900.0,35.0,87287290,penthouse,Madrid,3,False,170.0,good,"{'subtitle': 'Goya, Madrid', 'title': 'Ático en Goya'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/8f/62/716766200.jpg,https://www.idealista.com/inmueble/87287290/
45,Calle de la Masó,5,es,{'typology': 'flat'},36299,Fuencarral,True,LaMasó2,5,False,False,True,True,False,40.4959794,-3.7047355,Madrid,Mirasierra,False,74,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3000.0,9.0,87471949,flat,Madrid,5,False,341.0,good,"{'subtitle': 'Mirasierra, Madrid', 'title': 'Piso en Calle de la Masó'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/15/46/722402004.jpg,https://www.idealista.com/inmueble/87471949/
